listing_id,neighbourhood,aspect,NA,PA,NSS
1638413,Sathon,amenities,1,21,0.9090909090909091
1638413,Sathon,check_in,0,9,1.0
1638413,Sathon,cleanliness,5,90,0.8947368421052632
1638413,Sathon,communication,3,65,0.9117647058823529
1638413,Sathon,location,10,122,0.8484848484848485
1638413,Sathon,value,4,19,0.6521739130434783
1645379,Vadhana,amenities,0,1,1.0
1645379,Vadhana,cleanliness,0,1,1.0
1645379,Vadhana,communication,0,4,1.0
1645379,Vadhana,location,0,6,1.0
1645379,Vadhana,value,0,1,1.0
1645397,Vadhana,amenities,1,2,0.3333333333333333
1645397,Vadhana,check_in,0,2,1.0
1645397,Vadhana,cleanliness,2,10,0.6666666666666666
1645397,Vadhana,communication,0,9,1.0
1645397,Vadhana,location,1,12,0.8461538461538461
1645397,Vadhana,value,0,4,1.0
1647608,Bang Rak,check_in,0,1,1.0
1647608,Bang Rak,cleanliness,3,5,0.25
1647608,Bang Rak,communication,0,2,1.0
1647608,Bang Rak,location,1,3,0.5
1647608,Bang Rak,value,0,1,1.0
1657411,Lat Krabang,amenities,1,5,0.6666666666666666
1657411,Lat Krabang,check_in,0,4,1.0
1657411,Lat Krabang,cleanliness,3,14,0.6470588235294118
1657411,Lat Krabang,communication,1,8,0.7777777777777778
1657411,Lat Krabang,location,4,28,0.75
1657411,Lat Krabang,value,1,2,0.3333333333333333
1661636,Sathon,amenities,1,22,0.9130434782608695
1661636,Sathon,check_in,1,2,0.3333333333333333
1661636,Sathon,cleanliness,2,45,0.9148936170212766
1661636,Sathon,communication,2,58,0.9333333333333333
1661636,Sathon,location,5,80,0.8823529411764706
1661636,Sathon,value,1,41,0.9523809523809523
1665776,Bangkok Yai,communication,0,1,1.0
1665776,Bangkok Yai,location,0,3,1.0
1665970,Bangkok Yai,communication,0,1,1.0
1665970,Bangkok Yai,location,0,1,1.0
1665970,Bangkok Yai,value,0,1,1.0
1666361,Bangkok Yai,check_in,0,1,1.0
1666361,Bangkok Yai,cleanliness,0,1,1.0
1666361,Bangkok Yai,location,1,0,-1.0
1666361,Bangkok Yai,value,0,1,1.0
1669918,Khlong Toei,amenities,0,2,1.0
1669918,Khlong Toei,cleanliness,0,3,1.0
1669918,Khlong Toei,communication,0,7,1.0
1669918,Khlong Toei,location,0,8,1.0
1669918,Khlong Toei,value,0,3,1.0
1685582,Sathon,amenities,3,22,0.76
1685582,Sathon,check_in,2,8,0.6
1685582,Sathon,cleanliness,0,70,1.0
1685582,Sathon,communication,2,50,0.9230769230769231
1685582,Sathon,location,1,89,0.9777777777777777
1685582,Sathon,value,2,47,0.9183673469387755
1704776,Bang Kho laen,amenities,0,1,1.0
1704776,Bang Kho laen,check_in,0,1,1.0
1704776,Bang Kho laen,cleanliness,0,3,1.0
1704776,Bang Kho laen,communication,0,4,1.0
1704776,Bang Kho laen,location,0,7,1.0
1704776,Bang Kho laen,value,0,1,1.0
1765918,Phaya Thai,amenities,2,26,0.8571428571428571
1765918,Phaya Thai,check_in,2,11,0.6923076923076923
1765918,Phaya Thai,cleanliness,3,56,0.8983050847457628
1765918,Phaya Thai,communication,2,83,0.9529411764705882
1765918,Phaya Thai,location,4,84,0.9090909090909091
1765918,Phaya Thai,value,0,8,1.0
1791481,Khlong Toei,amenities,0,7,1.0
1791481,Khlong Toei,check_in,1,7,0.75
1791481,Khlong Toei,cleanliness,1,21,0.9090909090909091
1791481,Khlong Toei,communication,0,25,1.0
1791481,Khlong Toei,location,3,44,0.8723404255319149
1791481,Khlong Toei,value,0,8,1.0
1793000,Vadhana,amenities,2,42,0.9090909090909091
1793000,Vadhana,check_in,3,13,0.625
1793000,Vadhana,cleanliness,0,80,1.0
1793000,Vadhana,communication,3,92,0.9368421052631579
1793000,Vadhana,location,16,153,0.8106508875739645
1793000,Vadhana,value,1,23,0.9166666666666666
1808600,Khlong Toei,amenities,0,16,1.0
1808600,Khlong Toei,check_in,1,13,0.8571428571428571
1808600,Khlong Toei,cleanliness,0,31,1.0
1808600,Khlong Toei,communication,2,50,0.9230769230769231
1808600,Khlong Toei,location,1,60,0.9672131147540983
1808600,Khlong Toei,value,2,7,0.5555555555555556
1816517,Ratchathewi,amenities,2,11,0.6923076923076923
1816517,Ratchathewi,check_in,0,2,1.0
1816517,Ratchathewi,cleanliness,1,21,0.9090909090909091
1816517,Ratchathewi,communication,1,55,0.9642857142857143
1816517,Ratchathewi,location,3,61,0.90625
1817644,Phra Nakhon,cleanliness,0,11,1.0
1817644,Phra Nakhon,communication,1,15,0.875
1817644,Phra Nakhon,location,1,8,0.7777777777777778
1821471,Phra Nakhon,amenities,0,16,1.0
1821471,Phra Nakhon,check_in,0,1,1.0
1821471,Phra Nakhon,cleanliness,5,71,0.868421052631579
1821471,Phra Nakhon,communication,5,70,0.8666666666666667
1821471,Phra Nakhon,location,6,53,0.7966101694915254
1821471,Phra Nakhon,value,0,9,1.0
1836007,Bang Na,amenities,0,7,1.0
1836007,Bang Na,check_in,1,0,-1.0
1836007,Bang Na,cleanliness,1,27,0.9285714285714286
1836007,Bang Na,communication,2,28,0.8666666666666667
1836007,Bang Na,location,3,54,0.8947368421052632
1836007,Bang Na,value,0,4,1.0
1842066,Bang Rak,amenities,1,2,0.3333333333333333
1842066,Bang Rak,check_in,1,2,0.3333333333333333
1842066,Bang Rak,cleanliness,1,4,0.6
1842066,Bang Rak,communication,0,4,1.0
1842066,Bang Rak,location,1,6,0.7142857142857143
1842066,Bang Rak,value,0,1,1.0
1849029,Vadhana,check_in,0,1,1.0
1849029,Vadhana,cleanliness,0,2,1.0
1849029,Vadhana,communication,0,3,1.0
1849029,Vadhana,location,0,7,1.0
1849029,Vadhana,value,0,1,1.0
1862089,Sathon,amenities,4,27,0.7419354838709677
1862089,Sathon,check_in,0,18,1.0
1862089,Sathon,cleanliness,3,114,0.9487179487179487
1862089,Sathon,communication,3,91,0.9361702127659575
1862089,Sathon,location,6,163,0.9289940828402367
1862089,Sathon,value,2,65,0.9402985074626866
1862331,Sathon,amenities,2,17,0.7894736842105263
1862331,Sathon,check_in,2,3,0.2
1862331,Sathon,cleanliness,5,30,0.7142857142857143
1862331,Sathon,communication,2,67,0.9420289855072463
1862331,Sathon,location,5,88,0.8924731182795699
1862331,Sathon,value,4,39,0.813953488372093
1887544,Sathon,amenities,1,5,0.6666666666666666
1887544,Sathon,check_in,0,7,1.0
1887544,Sathon,cleanliness,2,45,0.9148936170212766
1887544,Sathon,communication,1,37,0.9473684210526315
1887544,Sathon,location,0,80,1.0
1887544,Sathon,value,0,17,1.0
1888303,Khlong Toei,amenities,0,1,1.0
1888303,Khlong Toei,cleanliness,0,4,1.0
1888303,Khlong Toei,communication,0,3,1.0
1888303,Khlong Toei,location,0,5,1.0
1897982,Lat Krabang,amenities,2,1,-0.3333333333333333
1897982,Lat Krabang,check_in,0,2,1.0
1897982,Lat Krabang,cleanliness,0,12,1.0
1897982,Lat Krabang,communication,0,4,1.0
1897982,Lat Krabang,location,0,10,1.0
1897982,Lat Krabang,value,1,1,0.0
1933894,Pra Wet,amenities,0,2,1.0
1933894,Pra Wet,check_in,0,1,1.0
1933894,Pra Wet,cleanliness,0,1,1.0
1933894,Pra Wet,communication,0,2,1.0
1936939,Phra Nakhon,amenities,0,6,1.0
1936939,Phra Nakhon,cleanliness,1,55,0.9642857142857143
1936939,Phra Nakhon,communication,2,65,0.9402985074626866
1936939,Phra Nakhon,location,4,37,0.8048780487804879
1936939,Phra Nakhon,value,0,10,1.0
1943048,Chatu Chak,amenities,4,15,0.5789473684210527
1943048,Chatu Chak,check_in,1,10,0.8181818181818182
1943048,Chatu Chak,cleanliness,2,118,0.9666666666666667
1943048,Chatu Chak,communication,5,123,0.921875
1943048,Chatu Chak,location,12,144,0.8461538461538461
1943048,Chatu Chak,value,2,33,0.8857142857142857
1953657,Vadhana,amenities,0,7,1.0
1953657,Vadhana,check_in,1,1,0.0
1953657,Vadhana,cleanliness,1,25,0.9230769230769231
1953657,Vadhana,communication,0,40,1.0
1953657,Vadhana,location,2,54,0.9285714285714286
1953657,Vadhana,value,0,6,1.0
1961981,Sathon,amenities,2,16,0.7777777777777778
1961981,Sathon,check_in,0,2,1.0
1961981,Sathon,cleanliness,2,36,0.8947368421052632
1961981,Sathon,communication,4,33,0.7837837837837838
1961981,Sathon,location,3,27,0.8
1961981,Sathon,value,0,16,1.0
1963939,Ratchathewi,cleanliness,0,1,1.0
1963939,Ratchathewi,location,0,2,1.0
1963939,Ratchathewi,value,0,1,1.0
1982413,Sathon,amenities,2,46,0.9166666666666666
1982413,Sathon,check_in,3,22,0.76
1982413,Sathon,cleanliness,0,132,1.0
1982413,Sathon,communication,6,179,0.9351351351351351
1982413,Sathon,location,6,202,0.9423076923076923
1982413,Sathon,value,1,46,0.9574468085106383
2068795,Dusit,amenities,5,11,0.375
2068795,Dusit,check_in,1,6,0.7142857142857143
2068795,Dusit,cleanliness,9,72,0.7777777777777778
2068795,Dusit,communication,7,100,0.8691588785046729
2068795,Dusit,location,10,63,0.726027397260274
2068795,Dusit,value,1,23,0.9166666666666666
2068972,Bang Rak,cleanliness,0,4,1.0
2068972,Bang Rak,communication,0,4,1.0
2068972,Bang Rak,location,0,1,1.0
2069445,Bang Rak,amenities,0,1,1.0
2069445,Bang Rak,cleanliness,0,1,1.0
2069445,Bang Rak,location,0,1,1.0
2070131,Phra Khanong,amenities,6,14,0.4
2070131,Phra Khanong,check_in,2,7,0.5555555555555556
2070131,Phra Khanong,cleanliness,1,20,0.9047619047619048
2070131,Phra Khanong,communication,1,31,0.9375
2070131,Phra Khanong,location,4,55,0.864406779661017
2070131,Phra Khanong,value,1,13,0.8571428571428571
2077641,Bang Rak,amenities,0,1,1.0
2077641,Bang Rak,cleanliness,0,1,1.0
2077641,Bang Rak,location,0,2,1.0
2112940,Suanluang,cleanliness,1,1,0.0
2112940,Suanluang,location,1,3,0.5
2112940,Suanluang,value,0,3,1.0
2118606,Phaya Thai,amenities,1,1,0.0
2118606,Phaya Thai,cleanliness,0,2,1.0
2118606,Phaya Thai,communication,0,1,1.0
2118606,Phaya Thai,location,0,4,1.0
2135883,Bang Rak,amenities,1,12,0.8461538461538461
2135883,Bang Rak,check_in,0,9,1.0
2135883,Bang Rak,cleanliness,0,32,1.0
2135883,Bang Rak,communication,0,82,1.0
2135883,Bang Rak,location,1,79,0.975
2135883,Bang Rak,value,0,13,1.0
2162578,Bang Rak,amenities,2,19,0.8095238095238095
2162578,Bang Rak,check_in,0,8,1.0
2162578,Bang Rak,cleanliness,2,44,0.9130434782608695
2162578,Bang Rak,communication,0,65,1.0
2162578,Bang Rak,location,5,72,0.8701298701298701
2162578,Bang Rak,value,0,8,1.0
2166902,Sathon,amenities,4,23,0.7037037037037037
2166902,Sathon,check_in,0,6,1.0
2166902,Sathon,cleanliness,1,43,0.9545454545454546
2166902,Sathon,communication,1,70,0.971830985915493
2166902,Sathon,location,2,70,0.9444444444444444
2166902,Sathon,value,0,10,1.0
2178237,Khlong San,amenities,0,4,1.0
2178237,Khlong San,check_in,1,2,0.3333333333333333
2178237,Khlong San,cleanliness,0,10,1.0
2178237,Khlong San,communication,1,19,0.9
2178237,Khlong San,location,0,26,1.0
2178237,Khlong San,value,1,1,0.0
2199975,Chatu Chak,check_in,0,1,1.0
2199975,Chatu Chak,cleanliness,0,10,1.0
2199975,Chatu Chak,communication,0,2,1.0
2199975,Chatu Chak,location,0,7,1.0
2199975,Chatu Chak,value,0,1,1.0
2234748,Suanluang,amenities,0,3,1.0
2234748,Suanluang,cleanliness,1,2,0.3333333333333333
2234748,Suanluang,communication,0,3,1.0
2262721,Din Daeng,amenities,3,22,0.76
2262721,Din Daeng,check_in,0,8,1.0
2262721,Din Daeng,cleanliness,0,58,1.0
2262721,Din Daeng,communication,2,65,0.9402985074626866
2262721,Din Daeng,location,7,75,0.8292682926829268
2262721,Din Daeng,value,0,14,1.0
2266425,Khlong Toei,amenities,1,8,0.7777777777777778
2266425,Khlong Toei,check_in,0,2,1.0
2266425,Khlong Toei,cleanliness,1,18,0.8947368421052632
2266425,Khlong Toei,communication,0,17,1.0
2266425,Khlong Toei,location,3,15,0.6666666666666666
2266425,Khlong Toei,value,0,4,1.0
2286703,Sathon,amenities,2,21,0.8260869565217391
2286703,Sathon,check_in,0,9,1.0
2286703,Sathon,cleanliness,6,43,0.7551020408163265
2286703,Sathon,communication,2,55,0.9298245614035088
2286703,Sathon,location,7,98,0.8666666666666667
2286703,Sathon,value,3,44,0.8723404255319149
2294502,Sathon,amenities,2,17,0.7894736842105263
2294502,Sathon,check_in,4,6,0.2
2294502,Sathon,cleanliness,0,58,1.0
2294502,Sathon,communication,0,42,1.0
2294502,Sathon,location,2,86,0.9545454545454546
2294502,Sathon,value,2,28,0.8666666666666667
2297767,Huai Khwang,amenities,1,1,0.0
2297767,Huai Khwang,cleanliness,0,10,1.0
2297767,Huai Khwang,communication,1,10,0.8181818181818182
2297767,Huai Khwang,location,2,15,0.7647058823529411
2297767,Huai Khwang,value,1,2,0.3333333333333333
2300491,Phra Khanong,amenities,0,23,1.0
2300491,Phra Khanong,check_in,0,5,1.0
2300491,Phra Khanong,cleanliness,2,38,0.9
2300491,Phra Khanong,communication,0,35,1.0
2300491,Phra Khanong,location,3,50,0.8867924528301887
2300491,Phra Khanong,value,1,11,0.8333333333333334
2321290,Khlong Toei,amenities,3,20,0.7391304347826086
2321290,Khlong Toei,check_in,0,12,1.0
2321290,Khlong Toei,cleanliness,0,52,1.0
2321290,Khlong Toei,communication,1,63,0.96875
2321290,Khlong Toei,location,5,143,0.9324324324324325
2321290,Khlong Toei,value,1,10,0.8181818181818182
2327076,Khlong Toei,amenities,1,5,0.6666666666666666
2327076,Khlong Toei,cleanliness,2,8,0.6
2327076,Khlong Toei,communication,0,5,1.0
2327076,Khlong Toei,location,1,16,0.8823529411764706
2327076,Khlong Toei,value,1,7,0.75
2332282,Phra Khanong,amenities,0,5,1.0
2332282,Phra Khanong,cleanliness,0,9,1.0
2332282,Phra Khanong,communication,0,8,1.0
2332282,Phra Khanong,location,1,23,0.9166666666666666
2332282,Phra Khanong,value,0,1,1.0
2360167,Bang Rak,amenities,0,6,1.0
2360167,Bang Rak,check_in,3,3,0.0
2360167,Bang Rak,cleanliness,5,8,0.23076923076923078
2360167,Bang Rak,communication,1,21,0.9090909090909091
2360167,Bang Rak,location,0,27,1.0
2360167,Bang Rak,value,0,7,1.0
2368241,Ratchathewi,amenities,2,9,0.6363636363636364
2368241,Ratchathewi,check_in,0,4,1.0
2368241,Ratchathewi,cleanliness,2,32,0.8823529411764706
2368241,Ratchathewi,communication,0,26,1.0
2368241,Ratchathewi,location,4,49,0.8490566037735849
2368241,Ratchathewi,value,1,8,0.7777777777777778
2368635,Bang Rak,amenities,0,3,1.0
2368635,Bang Rak,check_in,0,2,1.0
2368635,Bang Rak,cleanliness,0,4,1.0
2368635,Bang Rak,location,1,6,0.7142857142857143
2368635,Bang Rak,value,0,2,1.0
2368771,Bang Rak,amenities,0,1,1.0
2368771,Bang Rak,check_in,0,1,1.0
2368771,Bang Rak,cleanliness,1,1,0.0
2368771,Bang Rak,communication,1,1,0.0
2368771,Bang Rak,location,2,0,-1.0
2394858,Sathon,amenities,0,13,1.0
2394858,Sathon,check_in,0,2,1.0
2394858,Sathon,cleanliness,0,53,1.0
2394858,Sathon,communication,0,41,1.0
2394858,Sathon,location,1,65,0.9696969696969697
2394858,Sathon,value,2,19,0.8095238095238095
2401250,Phra Khanong,amenities,1,5,0.6666666666666666
2401250,Phra Khanong,check_in,0,3,1.0
2401250,Phra Khanong,cleanliness,0,12,1.0
2401250,Phra Khanong,communication,0,14,1.0
2401250,Phra Khanong,location,0,13,1.0
2401426,Sathon,amenities,1,13,0.8571428571428571
2401426,Sathon,check_in,0,1,1.0
2401426,Sathon,cleanliness,2,37,0.8974358974358975
2401426,Sathon,communication,0,35,1.0
2401426,Sathon,location,3,58,0.9016393442622951
2401426,Sathon,value,2,33,0.8857142857142857
2407610,Khlong Toei,cleanliness,0,2,1.0
2407610,Khlong Toei,communication,0,1,1.0
2407610,Khlong Toei,location,0,3,1.0
2407610,Khlong Toei,value,0,1,1.0
2409441,Bang Na,communication,0,1,1.0
2413865,Din Daeng,amenities,1,5,0.6666666666666666
2413865,Din Daeng,check_in,1,0,-1.0
2413865,Din Daeng,cleanliness,2,15,0.7647058823529411
2413865,Din Daeng,communication,0,2,1.0
2413865,Din Daeng,location,0,9,1.0
2413865,Din Daeng,value,0,4,1.0
2434974,Huai Khwang,amenities,0,11,1.0
2434974,Huai Khwang,check_in,0,6,1.0
2434974,Huai Khwang,cleanliness,1,59,0.9666666666666667
2434974,Huai Khwang,communication,1,66,0.9701492537313433
2434974,Huai Khwang,location,4,80,0.9047619047619048
2434974,Huai Khwang,value,0,13,1.0
2437576,Khlong San,amenities,0,5,1.0
2437576,Khlong San,check_in,0,3,1.0
2437576,Khlong San,cleanliness,0,15,1.0
2437576,Khlong San,communication,1,21,0.9090909090909091
2437576,Khlong San,location,4,21,0.68
2437576,Khlong San,value,0,3,1.0
2454945,Bang Rak,location,0,1,1.0
2455101,Bang Rak,amenities,0,1,1.0
2455101,Bang Rak,cleanliness,1,4,0.6
2455101,Bang Rak,communication,1,1,0.0
2455101,Bang Rak,location,1,8,0.7777777777777778
2455101,Bang Rak,value,0,2,1.0
2468232,Khlong San,amenities,0,8,1.0
2468232,Khlong San,check_in,0,3,1.0
2468232,Khlong San,cleanliness,0,16,1.0
2468232,Khlong San,communication,0,16,1.0
2468232,Khlong San,location,1,16,0.8823529411764706
2468232,Khlong San,value,0,5,1.0
2468803,Bang Rak,amenities,1,0,-1.0
2468803,Bang Rak,cleanliness,0,3,1.0
2468803,Bang Rak,location,0,4,1.0
2469023,Bang Rak,cleanliness,0,3,1.0
2469023,Bang Rak,location,0,2,1.0
2489610,Khlong Toei,amenities,0,1,1.0
2489610,Khlong Toei,check_in,1,1,0.0
2489610,Khlong Toei,cleanliness,0,9,1.0
2489610,Khlong Toei,communication,0,14,1.0
2489610,Khlong Toei,location,0,12,1.0
2489610,Khlong Toei,value,0,1,1.0
2492235,Parthum Wan,amenities,1,4,0.6
2492235,Parthum Wan,check_in,0,2,1.0
2492235,Parthum Wan,cleanliness,1,14,0.8666666666666667
2492235,Parthum Wan,communication,0,29,1.0
2492235,Parthum Wan,location,2,36,0.8947368421052632
2492235,Parthum Wan,value,0,3,1.0
2516583,Yan na wa,communication,0,1,1.0
2516683,Bang Rak,cleanliness,0,4,1.0
2516683,Bang Rak,location,0,1,1.0
2516683,Bang Rak,value,0,1,1.0
2541148,Phra Khanong,amenities,0,1,1.0
2541148,Phra Khanong,check_in,0,1,1.0
2541148,Phra Khanong,cleanliness,1,1,0.0
2541148,Phra Khanong,communication,0,5,1.0
2541148,Phra Khanong,location,1,6,0.7142857142857143
2542746,Khlong Toei,amenities,1,16,0.8823529411764706
2542746,Khlong Toei,check_in,0,22,1.0
2542746,Khlong Toei,cleanliness,2,53,0.9272727272727272
2542746,Khlong Toei,communication,2,132,0.9701492537313433
2542746,Khlong Toei,location,5,122,0.9212598425196851
2542746,Khlong Toei,value,0,26,1.0
2548283,Bang Rak,cleanliness,0,1,1.0
2548283,Bang Rak,communication,0,1,1.0
2548283,Bang Rak,location,0,2,1.0
2548310,Bang Rak,amenities,0,3,1.0
2548310,Bang Rak,check_in,0,1,1.0
2548310,Bang Rak,cleanliness,0,5,1.0
2548310,Bang Rak,communication,0,1,1.0
2548310,Bang Rak,location,0,4,1.0
2548310,Bang Rak,value,0,8,1.0
2561402,Khlong Toei,amenities,4,10,0.42857142857142855
2561402,Khlong Toei,check_in,1,0,-1.0
2561402,Khlong Toei,cleanliness,4,15,0.5789473684210527
2561402,Khlong Toei,communication,1,4,0.6
2561402,Khlong Toei,location,2,32,0.8823529411764706
2561402,Khlong Toei,value,0,6,1.0
2586938,Bang Rak,amenities,1,0,-1.0
2586938,Bang Rak,check_in,1,0,-1.0
2587195,Bang Rak,amenities,0,1,1.0
2587195,Bang Rak,cleanliness,0,2,1.0
2587195,Bang Rak,location,1,2,0.3333333333333333
2604242,Bang Na,amenities,0,3,1.0
2604242,Bang Na,cleanliness,0,5,1.0
2604242,Bang Na,communication,0,19,1.0
2604242,Bang Na,location,1,13,0.8571428571428571
2604242,Bang Na,value,1,7,0.75
2604483,Bang Na,amenities,3,12,0.6
2604483,Bang Na,check_in,0,5,1.0
2604483,Bang Na,cleanliness,0,7,1.0
2604483,Bang Na,communication,0,23,1.0
2604483,Bang Na,location,6,39,0.7333333333333333
2604483,Bang Na,value,2,16,0.7777777777777778
2656886,Phra Khanong,amenities,1,3,0.5
2656886,Phra Khanong,check_in,0,1,1.0
2656886,Phra Khanong,cleanliness,2,12,0.7142857142857143
2656886,Phra Khanong,communication,0,15,1.0
2656886,Phra Khanong,location,0,16,1.0
2656886,Phra Khanong,value,0,4,1.0
2657480,Phra Khanong,amenities,2,2,0.0
2657480,Phra Khanong,check_in,1,0,-1.0
2657480,Phra Khanong,cleanliness,0,3,1.0
2657480,Phra Khanong,communication,1,9,0.8
2657480,Phra Khanong,location,0,10,1.0
2682899,Vadhana,amenities,1,5,0.6666666666666666
2682899,Vadhana,check_in,0,1,1.0
2682899,Vadhana,cleanliness,0,12,1.0
2682899,Vadhana,communication,0,6,1.0
2682899,Vadhana,location,1,15,0.875
2682899,Vadhana,value,0,4,1.0
2708302,Phaya Thai,amenities,1,13,0.8571428571428571
2708302,Phaya Thai,check_in,0,11,1.0
2708302,Phaya Thai,cleanliness,0,54,1.0
2708302,Phaya Thai,communication,0,58,1.0
2708302,Phaya Thai,location,5,57,0.8387096774193549
2708302,Phaya Thai,value,1,20,0.9047619047619048
2712577,Khlong Toei,amenities,0,1,1.0
2712577,Khlong Toei,cleanliness,0,1,1.0
2712577,Khlong Toei,communication,0,1,1.0
2712577,Khlong Toei,location,0,2,1.0
2712577,Khlong Toei,value,0,1,1.0
2716261,Sathon,amenities,5,25,0.6666666666666666
2716261,Sathon,check_in,0,13,1.0
2716261,Sathon,cleanliness,3,71,0.918918918918919
2716261,Sathon,communication,2,129,0.9694656488549618
2716261,Sathon,location,8,140,0.8918918918918919
2716261,Sathon,value,1,38,0.9487179487179487
2720747,Bang Sue,amenities,1,0,-1.0
2720747,Bang Sue,cleanliness,0,1,1.0
2720747,Bang Sue,communication,0,3,1.0
2720747,Bang Sue,location,0,4,1.0
2720747,Bang Sue,value,0,1,1.0
2723621,Sathon,amenities,0,12,1.0
2723621,Sathon,check_in,1,8,0.7777777777777778
2723621,Sathon,cleanliness,4,42,0.8260869565217391
2723621,Sathon,communication,1,32,0.9393939393939394
2723621,Sathon,location,4,64,0.8823529411764706
2723621,Sathon,value,0,11,1.0
2726713,Vadhana,amenities,3,9,0.5
2726713,Vadhana,check_in,1,4,0.6
2726713,Vadhana,cleanliness,2,15,0.7647058823529411
2726713,Vadhana,communication,1,37,0.9473684210526315
2726713,Vadhana,location,3,52,0.8909090909090909
2726713,Vadhana,value,1,5,0.6666666666666666
2740249,Phaya Thai,amenities,1,1,0.0
2740249,Phaya Thai,cleanliness,0,5,1.0
2740249,Phaya Thai,communication,0,7,1.0
2740249,Phaya Thai,location,0,9,1.0
2740249,Phaya Thai,value,0,4,1.0
2753594,Chatu Chak,amenities,4,7,0.2727272727272727
2753594,Chatu Chak,check_in,0,5,1.0
2753594,Chatu Chak,cleanliness,4,17,0.6190476190476191
